"BrainKey","lsmpath","imagestems","Side","UniqueID","CloneNo","Genotype","Sex","CloneName"
"SAHQ9","SAHQ9-1.lsm","SAHQ9-1","L",2326,1,"fru MARCM","F","aSP-k"
"SAHR11","SAHR11-1.lsm","SAHR11-1","R",2337,1,"fru MARCM","M","pMP-a"
"SAHR14","SAHR14-2.lsm","SAHR14-2","L",2996,1,"fru MARCM","M","aIP-b"
"SAHR15","SAHR15-1.lsm","SAHR15-1","L",2888,1,"fru MARCM","M","aIP-a"
"SAHR15","SAHR15-1.lsm","SAHR15-1","R",2889,2,"fru MARCM","M","aSP-d"
"SAHR16","SAHR16-1.lsm","SAHR16-1","L",2958,1,"fru MARCM","M","aSP-g"
"SAHR16","SAHR16-1.lsm","SAHR16-1","L",4155,2,"fru MARCM","M","SN-a"
"SAHR2","SAHR2-1.lsm","SAHR2-1","L",2329,1,"fru MARCM","M","aDT-e"
"SAHR2","SAHR2-1.lsm","SAHR2-1","L",2330,2,"fru MARCM","M","pIP-d"
"SAHR2","SAHR2-1.lsm","SAHR2-1","L",2331,3,"fru MARCM","M","aSP-c"
"SAHR3","SAHR3-1.lsm","SAHR3-1","L",2332,1,"fru MARCM","M","aDT-c"
"SAHR5","SAHR5-1.lsm","SAHR5-1","R",2995,1,"fru MARCM","M","pMP-e"
"SAHR6","SAHR6-1.lsm","SAHR6-1","L",4156,4,"fru MARCM","M","SN-a"
"SAHR6","SAHR6-1.lsm","SAHR6-1","L",2334,2,"fru MARCM","M","pSP-f"
"SAHR6","SAHR6-1.lsm","SAHR6-1","L",2333,1,"fru MARCM","M",NA
"SAHR6","SAHR6-1.lsm","SAHR6-1","L",2335,3,"fru MARCM","M","aSP-m"
"SAHR9","SAHR9-1.lsm","SAHR9-1","L",2336,1,"fru MARCM","M","aDT-b"
"SAHR9","SAHR9-1.lsm","SAHR9-1","L",4157,2,"fru MARCM","M","SN-a"
"SAHS1","SAHS1-1.lsm","SAHS1-1","L",3949,1,"fru MARCM","M","SN-e"
"SAHS1","SAHS1-1.lsm","SAHS1-1","R",3950,2,"fru MARCM","M","SN-d"
"SAHS10","SAHS10-1.lsm","SAHS10-1","R",2957,2,"fru MARCM","M","MB"
"SAHS10","SAHS10-1.lsm","SAHS10-1","L",840,1,"fru MARCM","M","pSP-d"
"SAHS11","SAHS11-1.lsm","SAHS11-1","L",842,2,"fru MARCM","M","pIP-e"
"SAHS11","SAHS11-1.lsm","SAHS11-1","L",841,1,"fru MARCM","M","aDT-e"
"SAHS11","SAHS11-1.lsm","SAHS11-1","L",1811,3,"fru MARCM","M",NA
"SAHS11","SAHS11-1.lsm","SAHS11-1","L",4158,4,"fru MARCM","M","SN-a"
"SAHS12","SAHS12-1.lsm","SAHS12-1","R",843,1,"fru MARCM","M","aIP-e"
"SAHS12","SAHS12-1.lsm","SAHS12-1","L",4160,3,"fru MARCM","M","SN-b"
"SAHS12","SAHS12-1.lsm","SAHS12-1","L",4159,2,"fru MARCM","M","SN-a"
"SAHS12","SAHS12-1.lsm","SAHS12-1","R",4161,4,"fru MARCM","M","SN-b"
"SAHS13","SAHS13-1.lsm","SAHS13-1","R",844,1,"fru MARCM","M","pIP-b"
"SAHS13","SAHS13-1.lsm","SAHS13-1","R",4163,4,"fru MARCM","M","SN-a"
"SAHS13","SAHS13-1.lsm","SAHS13-1","R",845,2,"fru MARCM","M","aDT-b"
"SAHS13","SAHS13-1.lsm","SAHS13-1","L",4162,3,"fru MARCM","M","SN-a"
"SAHS14","SAHS14-1.lsm","SAHS14-1","R",846,1,"fru MARCM","M","aDT-d"
"SAHS14","SAHS14-1.lsm","SAHS14-1","R",4164,2,"fru MARCM","M","SN-b"
"SAHS17","SAHS17-1.lsm","SAHS17-1","R",849,3,"fru MARCM","M","pMP-c"
"SAHS17","SAHS17-1.lsm","SAHS17-1","L",853,4,"fru MARCM","M","pSG-e"
"SAHS17","SAHS17-1.lsm","SAHS17-1","L",848,2,"fru MARCM","M","pMP-c"
"SAHS17","SAHS17-1.lsm","SAHS17-1","L",847,1,"fru MARCM","M","aSP-k"
"SAHS18","SAHS18-1.lsm","SAHS18-1","L",851,2,"fru MARCM","M","aSP-i"
"SAHS18","SAHS18-1.lsm","SAHS18-1","L",2956,3,"fru MARCM","M","aIP-i"
"SAHS18","SAHS18-1.lsm","SAHS18-1","L",850,1,"fru MARCM","M","aDT-e"
"SAHS2","SAHS2-1.lsm","SAHS2-1","R",2955,1,"fru MARCM","M","MB"
"SAHS20","SAHS20-1.lsm","SAHS20-1","L",854,2,"fru MARCM","M","pIP-d"
"SAHS20","SAHS20-1.lsm","SAHS20-1","L",852,1,"fru MARCM","M","aDT-e"
"SAHS20","SAHS20-1.lsm","SAHS20-1","R",855,3,"fru MARCM","M",NA
"SAHS20","SAHS20-1.lsm","SAHS20-1","L",4165,4,"fru MARCM","M","SN-a"
"SAHS23","SAHS23-1.lsm","SAHS23-1","R",866,2,"fru MARCM","M",NA
"SAHS23","SAHS23-1.lsm","SAHS23-1","R",1758,NA,"fru MARCM","M","pMP-f"
"SAHS23","SAHS23-1.lsm","SAHS23-1","R",865,1,"fru MARCM","M",NA
"SAHS25","SAHS25-1.lsm","SAHS25-1","R",857,1,"fru MARCM","M","pIP-c"
"SAHS25","SAHS25-1.lsm","SAHS25-1","L",858,2,"fru MARCM","M",NA
"SAHS27","SAHS27-1.lsm","SAHS27-1","R",861,1,"fru MARCM","M","aSP-c"
"SAHS29","SAHS29-1.lsm","SAHS29-1","L",869,2,"fru MARCM","M","pSG-c"
"SAHS29","SAHS29-1.lsm","SAHS29-1","L",868,1,"fru MARCM","M","aDT-e"
"SAHS29","SAHS29-1.lsm","SAHS29-1","R",870,3,"fru MARCM","M","MB"
"SAHS3","SAHS3-1.lsm","SAHS3-1","R",838,2,"fru MARCM","M",NA
"SAHS3","SAHS3-1.lsm","SAHS3-1","R",837,1,"fru MARCM","M",NA
"SAHS30","SAHS30-1.lsm","SAHS30-1","R",878,2,"fru MARCM","M","aSP-k"
"SAHS30","SAHS30-1.lsm","SAHS30-1","L",873,1,"fru MARCM","M","aSP-j"
"SAHS9","SAHS9-1.lsm","SAHS9-1","L",839,1,"fru MARCM","M","pIP-b"
"SAHT1","SAHT1-1.lsm","SAHT1-1","L",2456,2,"fru Syt MARCM","F","MB"
"SAHT1","SAHT1-1.lsm","SAHT1-1","R",2455,1,"fru Syt MARCM","F","pMP-b"
"SAHT2","SAHT2-1.lsm","SAHT2-1","L",2457,1,"fru Syt MARCM","F",NA
"SAHT3","SAHT3-1.lsm","SAHT3-1","R",2459,2,"fru Syt MARCM","F","pMP-e"
"SAHT3","SAHT3-1.lsm","SAHT3-1","R",2458,1,"fru Syt MARCM","F","MB"
"SAHT3","SAHT3-1.lsm","SAHT3-1","R",4048,3,"fru Syt MARCM","F","SN-d"
"SAHT4","SAHT4-1.lsm","SAHT4-1","R",2460,1,"fru Syt MARCM","F","pMP-c"
"SAHU10","SAHU10-1.lsm","SAHU10-1","R",2474,1,"fru Syt MARCM","F","aDT-g"
"SAHU11","SAHU11-1.lsm","SAHU11-1","L",2476,2,"fru Syt MARCM","F","MB"
"SAHU11","SAHU11-1.lsm","SAHU11-1","R",2475,1,"fru Syt MARCM","F","aIP-e"
"SAHU12","SAHU12-1.lsm","SAHU12-1","R",2477,1,"fru Syt MARCM","F","aDT-e"
"SAHU12","SAHU12-1.lsm","SAHU12-1","L",2478,2,"fru Syt MARCM","F","MB"
"SAHU2","SAHU2-1.lsm","SAHU2-1","L",4049,3,"fru Syt MARCM","F","pMP-d"
"SAHU2","SAHU2-1.lsm","SAHU2-1","L",2463,2,"fru Syt MARCM","F",NA
"SAHU2","SAHU2-1.lsm","SAHU2-1","L",2462,1,"fru Syt MARCM","F","aDT-c"
"SAHU4","SAHU4-1.lsm","SAHU4-1","R",2464,1,"fru Syt MARCM","F","pIP-g"
"SAHU6","SAHU6-1.lsm","SAHU6-1","L",2468,4,"fru Syt MARCM","F","MB"
"SAHU6","SAHU6-1.lsm","SAHU6-1","R",2466,2,"fru Syt MARCM","F","MB"
"SAHU6","SAHU6-1.lsm","SAHU6-1","R",2465,1,"fru Syt MARCM","F",NA
"SAHU6","SAHU6-1.lsm","SAHU6-1","L",2467,3,"fru Syt MARCM","F","MB"
"SAHU7","SAHU7-1.lsm","SAHU7-1","L",2469,1,"fru Syt MARCM","F","pIP-c"
"SAHU8","SAHU8-1.lsm","SAHU8-1","L",2470,1,"fru Syt MARCM","F","aSP-k"
"SAHU8","SAHU8-1.lsm","SAHU8-1","R",2471,2,"fru Syt MARCM","F",NA
"SAHU9","SAHU9-1.lsm","SAHU9-1","R",2473,1,"fru Syt MARCM","F","pSP-a"
"SAHV13","SAHV13-1.lsm","SAHV13-1","R",2486,1,"fru Syt MARCM","F","pMP-f"
"SAHV13","SAHV13-1.lsm","SAHV13-1","R",2487,2,"fru Syt MARCM","F","pMP-e"
"SAHV14","SAHV14-1.lsm","SAHV14-1","R",2488,1,"fru Syt MARCM","F","pIP-c"
"SAHV16","SAHV16-1.lsm","SAHV16-1","L",2489,1,"fru Syt MARCM","F","pSP-c"
"SAHV19","SAHV19-1.lsm","SAHV19-1","L",2993,1,"fru Syt MARCM","F","pIP-c"
"SAHV2","SAHV2-1.lsm","SAHV2-1","R",2479,1,"fru Syt MARCM","F","pSP-c"
"SAHV4","SAHV4-1.lsm","SAHV4-1","R",2480,1,"fru Syt MARCM","F","pIP-g"
"SAHV6","SAHV6-1.lsm","SAHV6-1","R",2481,1,"fru Syt MARCM","F","aSP-f"
"SAHV7","SAHV7-1.lsm","SAHV7-1","R",2483,2,"fru Syt MARCM","F","pIP-c"
"SAHV7","SAHV7-1.lsm","SAHV7-1","R",2482,1,"fru Syt MARCM","F","aDT-e"
"SAHV8","SAHV8-1.lsm","SAHV8-1","R",2484,1,"fru Syt MARCM","F","pMP-c"
"SAHV8","SAHV8-1.lsm","SAHV8-1","R",4050,2,"fru Syt MARCM","F","SN-e"
"SAHV9","SAHV9-1.lsm","SAHV9-1","L",2485,1,"fru Syt MARCM","F","aDT-b"
"SAHV9","SAHV9-1.lsm","SAHV9-1","L",4051,2,"fru Syt MARCM","F","SN-d"
"SAHY1","SAHY1-1.lsm","SAHY1-1","L",2490,1,"fru Syt MARCM","F","pIP-c"
"SAHY12","SAHY12-1.lsm","SAHY12-1","L",2497,2,"fru Syt MARCM","F","MB"
"SAHY12","SAHY12-1.lsm","SAHY12-1","R",2496,1,"fru Syt MARCM","F","aIP-g"
"SAHY15","SAHY15-1.lsm","SAHY15-1","L",2498,1,"fru Syt MARCM","F","MB"
"SAHY16","SAHY16-1.lsm","SAHY16-1","L",4052,2,"fru Syt MARCM","F","SN-d"
"SAHY16","SAHY16-1.lsm","SAHY16-1","R",2499,1,"fru Syt MARCM","F","pMP-b"
"SAHY19","SAHY19-1.lsm","SAHY19-1","L",2502,3,"fru Syt MARCM","F",NA
"SAHY19","SAHY19-1.lsm","SAHY19-1","L",4053,4,"fru Syt MARCM","F","SN-c"
"SAHY19","SAHY19-1.lsm","SAHY19-1","L",2501,2,"fru Syt MARCM","F",NA
"SAHY19","SAHY19-1.lsm","SAHY19-1","R",2500,1,"fru Syt MARCM","F","aSP-f"
"SAHY20","SAHY20-1.lsm","SAHY20-1","L",2505,1,"fru Syt MARCM","F","MB"
"SAHY20","SAHY20-1.lsm","SAHY20-1","R",2503,1,"fru Syt MARCM","F","pIP-h"
"SAHY5","SAHY5-1.lsm","SAHY5-1","R",2491,1,"fru Syt MARCM","F","aSP-k"
"SAHY6","SAHY6-1.lsm","SAHY6-1","R",2492,1,"fru Syt MARCM","F","pSP-a"
"SAHY8","SAHY8-1.lsm","SAHY8-1","L",2494,2,"fru Syt MARCM","F",NA
"SAHY8","SAHY8-1.lsm","SAHY8-1","R",2493,1,"fru Syt MARCM","F",NA
"SAHY9","SAHY9-1.lsm","SAHY9-1","R",2495,1,"fru Syt MARCM","F","aIP-b"
"SAIA17","SAIA17-1.lsm","SAIA17-1","R",2509,1,"fru Syt MARCM","F","aSP-e"
"SAIA17","SAIA17-1.lsm","SAIA17-1","R",2508,1,"fru Syt MARCM","F","pMP-e"
"SAIA21","SAIA21-1.lsm","SAIA21-1","L",2511,1,"fru Syt MARCM","F","MB"
"SAIA21","SAIA21-1.lsm","SAIA21-1","R",2510,1,"fru Syt MARCM","F","aDT-e"
"SAIA24","SAIA24-1.lsm","SAIA24-1","L",2512,1,"fru Syt MARCM","F","aDT-e"
"SAIA27","SAIA27-1.lsm","SAIA27-1","R",4054,5,"fru Syt MARCM","F","SN-a"
"SAIA27","SAIA27-1.lsm","SAIA27-1","R",2514,2,"fru Syt MARCM","F",NA
"SAIA27","SAIA27-1.lsm","SAIA27-1","R",2516,4,"fru Syt MARCM","F","MB"
"SAIA27","SAIA27-1.lsm","SAIA27-1","R",2513,1,"fru Syt MARCM","F","pSP-a"
"SAIA27","SAIA27-1.lsm","SAIA27-1","L",2515,3,"fru Syt MARCM","F","MB"
"SAIA33","SAIA33-1.lsm","SAIA33-1","R",2517,1,"fru Syt MARCM","F","pMP-a"
"SAIA33","SAIA33-1.lsm","SAIA33-1","R",2518,2,"fru Syt MARCM","F","pSP-a"
"SAIA35","SAIA35-1.lsm","SAIA35-1","L",2519,1,"fru Syt MARCM","F","aSP-i"
"SAIA9","SAIA9-1.lsm","SAIA9-1","L",2507,2,"fru Syt MARCM","F","MB"
"SAIA9","SAIA9-1.lsm","SAIA9-1","L",2506,1,"fru Syt MARCM","F","pSP-a"
"SAIB13","SAIB13-1.lsm","SAIB13-1","L",2521,1,"fru Syt MARCM","F","pSP-b"
"SAIB14","SAIB14-1.lsm","SAIB14-1","R",2522,1,"fru Syt MARCM","F","aDT-e"
"SAIB16","SAIB16-1.lsm","SAIB16-1","R",2523,1,"fru Syt MARCM","F","aIP-a"
"SAIB19","SAIB19-1.lsm","SAIB19-1","L",2524,1,"fru Syt MARCM","F","pSP-b"
"SAIB19","SAIB19-1.lsm","SAIB19-1","L",2525,2,"fru Syt MARCM","F","MB"
"SAIB19","SAIB19-1.lsm","SAIB19-1","R",2526,3,"fru Syt MARCM","F","MB"
"SAIB6","SAIB6-1.lsm","SAIB6-1","R",2520,1,"fru Syt MARCM","F",NA
"SAIC1","SAIC1-1.lsm","SAIC1-1","R",2992,1,"fru Syt MARCM","F","aDT-e"
"SAIC2","SAIC2-1.lsm","SAIC2-1","R",2991,1,"fru Syt MARCM","F","aDT-e"
"SAIC4","SAIC4-1.lsm","SAIC4-1","L",2990,1,"fru Syt MARCM","F","pSP-a"
"SAIC5","SAIC5-1.lsm","SAIC5-1","R",2989,1,"fru Syt MARCM","F","pMP-a"
"SAIC7","SAIC7-1.lsm","SAIC7-1","R",2988,1,"fru Syt MARCM","F","aSP-m"
"SAIF16","SAIF16-1.lsm","SAIF16-1","R",2987,1,"fru Syt MARCM","F","aDT-b"
"SAIR1","SAIR1-1.lsm","SAIR1-1","L",2527,1,"fru Syt MARCM","F","pMP-f"
"SAIR10","SAIR10-1.lsm","SAIR10-1","L",2528,1,"fru Syt MARCM","F","aSP-m"
"SAIR2","SAIR2-1.lsm","SAIR2-1","R",2529,1,"fru Syt MARCM","F","pIP-i"
"SAIR4","SAIR4-1.lsm","SAIR4-1","R",2530,1,"fru Syt MARCM","F","aDT-e"
"SAIR6","SAIR6-1.lsm","SAIR6-1","L",2532,2,"fru Syt MARCM","F","MB"
"SAIR6","SAIR6-1.lsm","SAIR6-1","R",2531,1,"fru Syt MARCM","F","pMP-f"
"SAIR8","SAIR8-1.lsm","SAIR8-1","L",2533,1,"fru Syt MARCM","F","aIP-g"
"SAIR8","SAIR8-1.lsm","SAIR8-1","R",4055,3,"fru Syt MARCM","F","SN-a"
"SAIR8","SAIR8-1.lsm","SAIR8-1","R",2534,2,"fru Syt MARCM","F","pMP-b"
"SAIR9","SAIR9-1.lsm","SAIR9-1","L",2535,1,"fru Syt MARCM","F","aIP-i"
"SAIS1","SAIS1-1.lsm","SAIS1-1","R",2437,1,"fru Syt MARCM","F",NA
"SAIS10","SAIS10-1.lsm","SAIS10-1","L",2435,2,"fru Syt MARCM","F","SN-f"
"SAIS10","SAIS10-1.lsm","SAIS10-1","L",2434,1,"fru Syt MARCM","F","dMs-b"
"SAIS13","SAIS13-1.lsm","SAIS13-1","R",2436,1,"fru Syt MARCM","F","SN-h"
"SAIS15","SAIS15-1.lsm","SAIS15-1","R",2440,2,"fru Syt MARCM","F","SN-f"
"SAIS15","SAIS15-1.lsm","SAIS15-1","L",2439,1,"fru Syt MARCM","F","vMS-p"
"SAIS17","SAIS17-1.lsm","SAIS17-1","R",2438,1,"fru Syt MARCM","F","vMs-j"
"SAIS18","SAIS18-1.lsm","SAIS18-1","L",2441,1,"fru Syt MARCM","F",NA
"SAIS2","SAIS2-1.lsm","SAIS2-1","L",2451,1,"fru Syt MARCM","F",NA
"SAIS21","SAIS21-1.lsm","SAIS21-1","R",2442,1,"fru Syt MARCM","F",NA
"SAIS22","SAIS22-1.lsm","SAIS22-1","L",2443,1,"fru Syt MARCM","F",NA
"SAIS3","SAIS3-1.lsm","SAIS3-1","L",2542,4,"fru Syt MARCM","F","aIP-e"
"SAIS3","SAIS3-1.lsm","SAIS3-1","R",2445,1,"fru Syt MARCM","F",NA
"SAIS3","SAIS3-1.lsm","SAIS3-1","R",2541,3,"fru Syt MARCM","F",NA
"SAIS3","SAIS3-1.lsm","SAIS3-1","R",2539,2,"fru Syt MARCM","F","pSP-c"
"SAIS30","SAIS30-1.lsm","SAIS30-1","R",2446,1,"fru Syt MARCM","F","vPr-e"
"SAIS30","SAIS30-1.lsm","SAIS30-1","L",2447,2,"fru Syt MARCM","F","SN-f"
"SAIS32","SAIS32-1.lsm","SAIS32-1","L",2448,1,"fru Syt MARCM","F",NA
"SAIS7","SAIS7-1.lsm","SAIS7-1","L",2538,2,"fru Syt MARCM","F","aSG-a"
"SAIS7","SAIS7-1.lsm","SAIS7-1","R",2537,1,"fru Syt MARCM","F","pSP-e"
"SAIS8","SAIS8-1.lsm","SAIS8-1","R",2536,2,"fru Syt MARCM","F","pIP-c"
"SAIS8","SAIS8-1.lsm","SAIS8-1","R",2449,1,"fru Syt MARCM","F","vMS-p"
"SAIS9","SAIS9-1.lsm","SAIS9-1","L",2452,1,"fru Syt MARCM","F","vMs-o"
"SAJD10","SAJD10-1.lsm","SAJD10-1","R",2954,1,"fru Syt MARCM","F","pSP-e"
"SAJD13","SAJD13-1.lsm","SAJD13-1","R",2953,1,"fru Syt MARCM","F","aDT-e"
"SAJD14","SAJD14-1.lsm","SAJD14-1","L",2952,2,"fru Syt MARCM","F",NA
"SAJD14","SAJD14-1.lsm","SAJD14-1","R",2951,1,"fru Syt MARCM","F",NA
"SAJD19","SAJD19-1.lsm","SAJD19-1","R",2950,3,"fru Syt MARCM","F","aSP-f"
"SAJD19","SAJD19-1.lsm","SAJD19-1","R",2949,2,"fru Syt MARCM","F","aDT-e"
"SAJD2","SAJD2-1.lsm","SAJD2-1","L",2713,3,"fru Syt MARCM","F",NA
"SAJD2","SAJD2-1.lsm","SAJD2-1","L",2712,2,"fru Syt MARCM","F","SN-h"
"SAJD2","SAJD2-1.lsm","SAJD2-1","L",2546,1,"fru Syt MARCM","F","pSP-f"
"SAJD5","SAJD5-1.lsm","SAJD5-1","R",2948,1,"fru Syt MARCM","F","aDT-h"
"SAJD7","SAJD7-1.lsm","SAJD7-1","L",2716,1,"fru Syt MARCM","F",NA
"SAJH1","SAJH1-1.lsm","SAJH1-1","R",2724,1,"fru Syt MARCM","F","SN-f"
"SAJH10","SAJH10-1.lsm","SAJH10-1","R",2547,1,"fru Syt MARCM","F","aDT-e"
"SAJH10","SAJH10-1.lsm","SAJH10-1","R",2548,2,"fru Syt MARCM","F","pMP-a"
"SAJH12","SAJH12-1.lsm","SAJH12-1","R",2549,1,"fru Syt MARCM","F","aDT-e"
"SAJH12","SAJH12-1.lsm","SAJH12-1","R",2732,4,"fru Syt MARCM","F","vMt-a"
"SAJH12","SAJH12-1.lsm","SAJH12-1","L",2550,2,"fru Syt MARCM","F","MB"
"SAJH12","SAJH12-1.lsm","SAJH12-1","R",2551,3,"fru Syt MARCM","F","pIP-c"
"SAJH12","SAJH12-1.lsm","SAJH12-1","L",2735,5,"fru Syt MARCM","F","dMt-a"
"SAJH13","SAJH13-1.lsm","SAJH13-1","R",2737,1,"fru Syt MARCM","F",NA
"SAJH15","SAJH15-1.lsm","SAJH15-1","L",2552,1,"fru Syt MARCM","F","MB"
"SAJH17","SAJH17-1.lsm","SAJH17-1","L",2739,2,"fru Syt MARCM","F","SN-h"
"SAJH17","SAJH17-1.lsm","SAJH17-1","L",2553,1,"fru Syt MARCM","F","aSP-h"
"SAJH17","SAJH17-1.lsm","SAJH17-1","L",4056,3,"fru Syt MARCM","F","SN-d"
"SAJH17","SAJH17-1.lsm","SAJH17-1","R",4057,4,"fru Syt MARCM","F","SN-d"
"SAJH18","SAJH18-1.lsm","SAJH18-1","L",2554,1,"fru Syt MARCM","F","aDT-e"
"SAJH18","SAJH18-1.lsm","SAJH18-1","R",2556,3,"fru Syt MARCM","F",NA
"SAJH18","SAJH18-1.lsm","SAJH18-1","R",4058,4,"fru Syt MARCM","F","pIP-c"
"SAJH18","SAJH18-1.lsm","SAJH18-1","L",2555,2,"fru Syt MARCM","F","pIP-g"
"SAJH19","SAJH19-1.lsm","SAJH19-1","R",3508,1,"fru Syt MARCM","F","aDT-e"
"SAJH21","SAJH21-1.lsm","SAJH21-1","R",3509,1,"fru Syt MARCM","F","pMP-a"
"SAJH22","SAJH22-1.lsm","SAJH22-1","R",2740,1,"fru Syt MARCM","F","vMs-f"
"SAJH22","SAJH22-1.lsm","SAJH22-1","L",2746,2,"fru Syt MARCM","F","dPr-e"
"SAJH24","SAJH24-1.lsm","SAJH24-1","R",3512,3,"fru Syt MARCM","F","aIP-e"
"SAJH24","SAJH24-1.lsm","SAJH24-1","L",3511,2,"fru Syt MARCM","F","pIP-b"
"SAJH24","SAJH24-1.lsm","SAJH24-1","L",3510,1,"fru Syt MARCM","F","pIP-c"
"SAJH24","SAJH24-1.lsm","SAJH24-1","L",4059,4,"fru Syt MARCM","F","SN-d"
"SAJH25","SAJH25-1.lsm","SAJH25-1","L",4060,1,"fru Syt MARCM","F","vPr-a"
"SAJH3","SAJH3-1.lsm","SAJH3-1","L",2747,1,"fru Syt MARCM","F","SN-f"
"SAJH7","SAJH7-1.lsm","SAJH7-1","R",2748,1,"fru Syt MARCM","F","SN-h"
"SAJH7","SAJH7-1.lsm","SAJH7-1","L",2749,2,"fru Syt MARCM","F","SN-f"
"SAJH8","SAJH8-1.lsm","SAJH8-1","L",2750,1,"fru Syt MARCM","F","SN-f"
"SAJU1","SAJU1-1.lsm","SAJU1-1","L",4065,5,"fru Syt MARCM","F","SN-d"
"SAJU1","SAJU1-1.lsm","SAJU1-1","L",3515,3,"fru Syt MARCM","F","MB"
"SAJU1","SAJU1-1.lsm","SAJU1-1","R",2753,1,"fru Syt MARCM","F","SN-g"
"SAJU1","SAJU1-1.lsm","SAJU1-1","R",3516,4,"fru Syt MARCM","F","pIP-e"
"SAJU10","SAJU10-1.lsm","SAJU10-1","R",2760,3,"fru Syt MARCM","F","dMs-b"
"SAJU10","SAJU10-1.lsm","SAJU10-1","R",2755,1,"fru Syt MARCM","F","SN-h"
"SAJU10","SAJU10-1.lsm","SAJU10-1","L",2759,2,"fru Syt MARCM","F","vMs-e"
"SAJU11","SAJU11-1.lsm","SAJU11-1","R",4066,5,"fru Syt MARCM","F","SN-d"
"SAJU11","SAJU11-1.lsm","SAJU11-1","R",3517,2,"fru Syt MARCM","F","aSP-k"
"SAJU11","SAJU11-1.lsm","SAJU11-1","L",3518,3,"fru Syt MARCM","F","pIP-c"
"SAJU11","SAJU11-1.lsm","SAJU11-1","L",3519,4,"fru Syt MARCM","F","aIP-d"
"SAJU11","SAJU11-1.lsm","SAJU11-1","L",2763,1,"fru Syt MARCM","F","dMs-b"
"SAJU12","SAJU12-1.lsm","SAJU12-1","L",2768,1,"fru Syt MARCM","F",NA
"SAJU12","SAJU12-1.lsm","SAJU12-1","R",3520,3,"fru Syt MARCM","F","pSP-a"
"SAJU12","SAJU12-1.lsm","SAJU12-1","L",2772,2,"fru Syt MARCM","F",NA
"SAJU15","SAJU15-1.lsm","SAJU15-1","L",3521,1,"fru Syt MARCM","F","aSP-l"
"SAJU16","SAJU16-1.lsm","SAJU16-1","R",3523,2,"fru Syt MARCM","F","pIP-b"
"SAJU16","SAJU16-1.lsm","SAJU16-1","L",3522,1,"fru Syt MARCM","F","aDT-e"
"SAJU16","SAJU16-1.lsm","SAJU16-1","R",3524,3,"fru Syt MARCM","F","aSP-i"
"SAJU19","SAJU19-1.lsm","SAJU19-1","L",3526,2,"fru Syt MARCM","F",NA
"SAJU19","SAJU19-1.lsm","SAJU19-1","R",3525,1,"fru Syt MARCM","F","pMP-b"
"SAJU20","SAJU20-1.lsm","SAJU20-1","R",2773,1,"fru Syt MARCM","F","dPr-b"
"SAJU20","SAJU20-1.lsm","SAJU20-1","L",2774,2,"fru Syt MARCM","F",NA
"SAJU3","SAJU3-1.lsm","SAJU3-1","R",2775,1,"fru Syt MARCM","F","dPr-b"
"SAJU3","SAJU3-1.lsm","SAJU3-1","L",2778,2,"fru Syt MARCM","F","dMt-a"
"SAJU4","SAJU4-1.lsm","SAJU4-1","L",4067,2,"fru Syt MARCM","F","SN-d"
"SAJU4","SAJU4-1.lsm","SAJU4-1","R",4068,3,"fru Syt MARCM","F","SN-a"
"SAJU4","SAJU4-1.lsm","SAJU4-1","R",3527,1,"fru Syt MARCM","F","aSP-i"
"SAJU5","SAJU5-1.lsm","SAJU5-1","R",3528,1,"fru Syt MARCM","F","aSP-g"
"SAJU8","SAJU8-1.lsm","SAJU8-1","R",3530,3,"fru Syt MARCM","F","pMP-b"
"SAJU8","SAJU8-1.lsm","SAJU8-1","R",3529,2,"fru Syt MARCM","F","pIP-g"
"SAJU8","SAJU8-1.lsm","SAJU8-1","L",2782,1,"fru Syt MARCM","F","dMt-b"
"SAJW10","SAJW10-1.lsm","SAJW10-1","R",3898,1,"fru Syt MARCM","F","aDT-e"
"SAJW11","SAJW11-1.lsm","SAJW11-1","L",3901,2,"fru Syt MARCM","F","aSP-m"
"SAJW11","SAJW11-1.lsm","SAJW11-1","L",3902,3,"fru Syt MARCM","F","pSP-e"
"SAJW11","SAJW11-1.lsm","SAJW11-1","R",2794,1,"fru Syt MARCM","F",NA
"SAJW13","SAJW13-1.lsm","SAJW13-1","L",3907,1,"fru Syt MARCM","F","SN-d"
"SAJW13","SAJW13-1.lsm","SAJW13-1","R",4069,2,"fru Syt MARCM","F","SN-d"
"SAJW14","SAJW14-1.lsm","SAJW14-1","R",3909,3,"fru Syt MARCM","F","aIP-g"
"SAJW15","SAJW15-1.lsm","SAJW15-1","L",3912,1,"fru Syt MARCM","F","pMP-f"
"SAJW16","SAJW16-1.lsm","SAJW16-1","R",4071,5,"fru Syt MARCM","F","SN-d"
"SAJW16","SAJW16-1.lsm","SAJW16-1","L",3917,3,"fru Syt MARCM","F",NA
"SAJW16","SAJW16-1.lsm","SAJW16-1","R",3916,2,"fru Syt MARCM","F",NA
"SAJW16","SAJW16-1.lsm","SAJW16-1","R",3915,1,"fru Syt MARCM","F","aDT-c"
"SAJW16","SAJW16-1.lsm","SAJW16-1","L",4070,4,"fru Syt MARCM","F","SN-d"
"SAJW17","SAJW17-1.lsm","SAJW17-1","R",3919,1,"fru Syt MARCM","F","pMP-f"
"SAJW18","SAJW18-1.lsm","SAJW18-1","R",3921,1,"fru Syt MARCM","F","pIP-c"
